Filename:	d:\clemens 2016\lme_0_11.drdd 
Operator ID:	 
Sample ID:	LME_0_11 
Comment: 	Isothermal 180C 4h 
Serial Number:	587P2203 
Data Collected:	10-10-2016 15:01:07 
Sample Weight:	14.400 mg 
Display Weight:	14.400 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 
Date/Time:	 
Initial Conditions 
Temperature:	 30.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 
End Condition:	Go To Load 
Total Points in Run:	14490 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 30.00°C to 180.00°C at 100.00°C/min 
 
2)	Hold for 240.0 min at 180.00°C 
 
1) Sapphire DSC Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	42.716667	-0.229514	0.000000	180.000000	182.074127	0.000000	1.480999 
	42.733333	-0.226053	0.000000	180.000000	182.073517	0.000000	1.480999 
	42.750000	-0.223370	0.000000	180.000000	182.073517	0.000000	1.480999 
	42.766667	-0.220686	0.000000	180.000000	182.072891	0.000000	1.480999 
	42.783333	-0.218214	0.000000	180.000000	182.074127	0.000000	1.480999 
	42.800000	-0.215602	0.000000	180.000000	182.071335	0.000000	1.480999 
	42.816667	-0.213483	0.000000	180.000000	182.070404	0.000000	1.480999 
	42.833333	-0.211788	0.000000	180.000000	182.067932	0.000000	1.480999 
	42.850000	-0.211011	0.000000	180.000000	182.067612	0.000000	1.480999 
	42.866667	-0.209669	0.000000	180.000000	182.066376	0.000000	1.480999 
	42.883333	-0.208540	0.000000	180.000000	182.067932	0.000000	1.480999 
	42.900000	-0.208398	0.000000	180.000000	182.067932	0.000000	1.480999 
	42.916667	-0.209034	0.000000	180.000000	182.068542	0.000000	1.480999 
	42.933333	-0.209458	0.000000	180.000000	182.067612	0.000000	1.480999 
	42.950000	-0.211082	0.000000	180.000000	182.067612	0.000000	1.480999 
	42.966667	-0.212635	0.000000	180.000000	182.068237	0.000000	1.480999 
	42.983333	-0.214119	0.000000	180.000000	182.069168	0.000000	1.480999 
	43.000000	-0.215248	0.000000	180.000000	182.069794	0.000000	1.480999 
	43.016667	-0.217296	0.000000	180.000000	182.070404	0.000000	1.480999 
	43.033333	-0.219274	0.000000	180.000000	182.070724	0.000000	1.480999 
	43.050000	-0.221251	0.000000	180.000000	182.069473	0.000000	1.480999 
	43.066667	-0.222805	0.000000	180.000000	182.068542	0.000000	1.480999 
	43.083333	-0.224641	0.000000	180.000000	182.068237	0.000000	1.480999 
	43.100000	-0.226830	0.000000	180.000000	182.068542	0.000000	1.480999 
	43.116667	-0.227536	0.000000	180.000000	182.069794	0.000000	1.480999 
	43.133333	-0.229090	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.150000	-0.230079	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.166667	-0.232338	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.183333	-0.233327	0.000000	180.000000	182.070404	0.000000	1.480999 
	43.200000	-0.234598	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.216667	-0.235587	0.000000	180.000000	182.070099	0.000000	1.480999 
	43.233333	-0.235446	0.000000	180.000000	182.071030	0.000000	1.480999 
	43.250000	-0.236011	0.000000	180.000000	182.070724	0.000000	1.480999 
	43.266667	-0.236081	0.000000	180.000000	182.071655	0.000000	1.480999 
	43.283333	-0.236222	0.000000	180.000000	182.069794	0.000000	1.480999 
	43.300000	-0.236576	0.000000	180.000000	182.070404	0.000000	1.480999 
	43.316667	-0.236929	0.000000	180.000000	182.069168	0.000000	1.480999 
	43.333333	-0.236858	0.000000	180.000000	182.070099	0.000000	1.480999 
	43.350000	-0.237211	0.000000	180.000000	182.070099	0.000000	1.480999 
	43.366667	-0.236646	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.383333	-0.236787	0.000000	180.000000	182.069794	0.000000	1.480999 
	43.400000	-0.236081	0.000000	180.000000	182.071335	0.000000	1.480999 
	43.416667	-0.235869	0.000000	180.000000	182.071960	0.000000	1.480999 
	43.433333	-0.236152	0.000000	180.000000	182.072266	0.000000	1.480999 
	43.450000	-0.236364	0.000000	180.000000	182.070404	0.000000	1.480999 
	43.466667	-0.236576	0.000000	180.000000	182.070099	0.000000	1.480999 
	43.483333	-0.235163	0.000000	180.000000	182.068542	0.000000	1.480999 
	43.500000	-0.234386	0.000000	180.000000	182.066681	0.000000	1.480999 
	43.516667	-0.234810	0.000000	180.000000	182.065140	0.000000	1.480999 
	43.533333	-0.234528	0.000000	180.000000	182.064514	0.000000	1.480999 
	43.550000	-0.234104	0.000000	180.000000	182.064514	0.000000	1.480999 
	43.566667	-0.234386	0.000000	180.000000	182.062958	0.000000	1.480999 
	43.583333	-0.233468	0.000000	180.000000	182.063583	0.000000	1.480999 
	43.600000	-0.233115	0.000000	180.000000	182.062653	0.000000	1.480999 
	43.616667	-0.233045	0.000000	180.000000	182.062653	0.000000	1.480999 
	43.633333	-0.232691	0.000000	180.000000	182.062347	0.000000	1.480999 
	43.650000	-0.232691	0.000000	180.000000	182.062347	0.000000	1.480999 
	43.666667	-0.232621	0.000000	180.000000	182.059250	0.000000	1.480999 
	43.683333	-0.232621	0.000000	180.000000	182.057999	0.000000	1.480999 
	43.700000	-0.231985	0.000000	180.000000	182.057999	0.000000	1.480999 
	43.716667	-0.232691	0.000000	180.000000	182.056137	0.000000	1.480999 
	43.733333	-0.232974	0.000000	180.000000	182.054901	0.000000	1.480999 
	43.750000	-0.232550	0.000000	180.000000	182.055832	0.000000	1.480999 
	43.766667	-0.232762	0.000000	180.000000	182.056763	0.000000	1.480999 
	43.783333	-0.233186	0.000000	180.000000	182.055206	0.000000	1.480999 
	43.800000	-0.233751	0.000000	180.000000	182.057693	0.000000	1.480999 
	43.816667	-0.234174	0.000000	180.000000	182.058929	0.000000	1.480999 
	43.833333	-0.234881	0.000000	180.000000	182.059555	0.000000	1.480999 
	43.850000	-0.235869	0.000000	180.000000	182.059555	0.000000	1.480999 
	43.866667	-0.236293	0.000000	180.000000	182.059860	0.000000	1.480999 
	43.883333	-0.237282	0.000000	180.000000	182.055527	0.000000	1.480999 
	43.900000	-0.237352	0.000000	180.000000	182.053970	0.000000	1.480999 
	43.916667	-0.237988	0.000000	180.000000	182.053345	0.000000	1.480999 
	43.933333	-0.239330	0.000000	180.000000	182.051178	0.000000	1.480999 
	43.950000	-0.239612	0.000000	180.000000	182.051178	0.000000	1.480999 
	43.966667	-0.239753	0.000000	180.000000	182.053665	0.000000	1.480999 
	43.983333	-0.239612	0.000000	180.000000	182.054901	0.000000	1.480999 
	44.000000	-0.239400	0.000000	180.000000	182.054901	0.000000	1.480999 
	44.016667	-0.239542	0.000000	180.000000	182.056458	0.000000	1.480999 
	44.033333	-0.240106	0.000000	180.000000	182.054596	0.000000	1.480999 
	44.050000	-0.241095	0.000000	180.000000	182.053665	0.000000	1.480999 
	44.066667	-0.241307	0.000000	180.000000	182.052734	0.000000	1.480999 
	44.083333	-0.242154	0.000000	180.000000	182.051804	0.000000	1.480999 
	44.100000	-0.242154	0.000000	180.000000	182.050568	0.000000	1.480999 
	44.116667	-0.243355	0.000000	180.000000	182.052734	0.000000	1.480999 
	44.133333	-0.243002	0.000000	180.000000	182.053040	0.000000	1.480999 
	44.150000	-0.243779	0.000000	180.000000	182.051804	0.000000	1.480999 
	44.166667	-0.244061	0.000000	180.000000	182.052109	0.000000	1.480999 
	44.183333	-0.245120	0.000000	180.000000	182.050873	0.000000	1.480999 
	44.200000	-0.245050	0.000000	180.000000	182.049011	0.000000	1.480999 
	44.216667	-0.245262	0.000000	180.000000	182.049316	0.000000	1.480999 
	44.233333	-0.246392	0.000000	180.000000	182.050568	0.000000	1.480999 
	44.250000	-0.246745	0.000000	180.000000	182.051178	0.000000	1.480999 
	44.266667	-0.245968	0.000000	180.000000	182.053345	0.000000	1.480999 
	44.283333	-0.246886	0.000000	180.000000	182.055206	0.000000	1.480999 
	44.300000	-0.247380	0.000000	180.000000	182.055206	0.000000	1.480999 
	44.316667	-0.246745	0.000000	180.000000	182.056763	0.000000	1.480999 
	44.333333	-0.247098	0.000000	180.000000	182.057693	0.000000	1.480999 
	44.350000	-0.247522	0.000000	180.000000	182.058319	0.000000	1.480999 
	44.366667	-0.248440	0.000000	180.000000	182.056458	0.000000	1.480999 
	44.383333	-0.249640	0.000000	180.000000	182.055206	0.000000	1.480999 
	44.400000	-0.248863	0.000000	180.000000	182.053345	0.000000	1.480999 
	44.416667	-0.249852	0.000000	180.000000	182.051178	0.000000	1.480999 
	44.433333	-0.249993	0.000000	180.000000	182.050568	0.000000	1.480999 
	44.450000	-0.250276	0.000000	180.000000	182.052109	0.000000	1.480999 
	44.466667	-0.250205	0.000000	180.000000	182.053345	0.000000	1.480999 
	44.483333	-0.249781	0.000000	180.000000	182.053665	0.000000	1.480999 
	44.500000	-0.250699	0.000000	180.000000	182.053665	0.000000	1.480999 
	44.516667	-0.250629	0.000000	180.000000	182.052414	0.000000	1.480999 
	44.533333	-0.250770	0.000000	180.000000	182.050568	0.000000	1.480999 
	44.550000	-0.251547	0.000000	180.000000	182.049942	0.000000	1.480999 
	44.566667	-0.250911	0.000000	180.000000	182.048080	0.000000	1.480999 
	44.583333	-0.251335	0.000000	180.000000	182.048080	0.000000	1.480999 
	44.600000	-0.251335	0.000000	180.000000	182.048080	0.000000	1.480999 
	44.616667	-0.250982	0.000000	180.000000	182.049942	0.000000	1.480999 
	44.633333	-0.250982	0.000000	180.000000	182.050568	0.000000	1.480999 
	44.650000	-0.250982	0.000000	180.000000	182.051804	0.000000	1.480999 
	44.666667	-0.250911	0.000000	180.000000	182.050873	0.000000	1.480999 
	44.683333	-0.251123	0.000000	180.000000	182.049637	0.000000	1.480999 
	44.700000	-0.251759	0.000000	180.000000	182.046524	0.000000	1.480999 
	44.716667	-0.251688	0.000000	180.000000	182.042801	0.000000	1.480999 
	44.733333	-0.250770	0.000000	180.000000	182.041565	0.000000	1.480999 
	44.750000	-0.251123	0.000000	180.000000	182.041260	0.000000	1.480999 
	44.766667	-0.250488	0.000000	180.000000	182.043427	0.000000	1.480999 
	44.783333	-0.250841	0.000000	180.000000	182.044983	0.000000	1.480999 
	44.800000	-0.251053	0.000000	180.000000	182.046524	0.000000	1.480999 
	44.816667	-0.250346	0.000000	180.000000	182.047455	0.000000	1.480999 
	44.833333	-0.250417	0.000000	180.000000	182.047455	0.000000	1.480999 
	44.850000	-0.249923	0.000000	180.000000	182.044357	0.000000	1.480999 
	44.866667	-0.249781	0.000000	180.000000	182.041260	0.000000	1.480999 
	44.883333	-0.250770	0.000000	180.000000	182.041260	0.000000	1.480999 
	44.900000	-0.251264	0.000000	180.000000	182.040024	0.000000	1.480999 
	44.916667	-0.250629	0.000000	180.000000	182.040634	0.000000	1.480999 
	44.933333	-0.250629	0.000000	180.000000	182.040955	0.000000	1.480999 
	44.950000	-0.250276	0.000000	180.000000	182.044052	0.000000	1.480999 
	44.966667	-0.250558	0.000000	180.000000	182.043732	0.000000	1.480999 
	44.983333	-0.250276	0.000000	180.000000	182.043427	0.000000	1.480999 
	45.000000	-0.250770	0.000000	180.000000	182.044052	0.000000	1.480999 
	45.016667	-0.250417	0.000000	180.000000	182.044357	0.000000	1.480999 
	45.033333	-0.250841	0.000000	180.000000	182.042496	0.000000	1.480999 
	45.050000	-0.251829	0.000000	180.000000	182.043121	0.000000	1.480999 
	45.066667	-0.252677	0.000000	180.000000	182.044052	0.000000	1.480999 
	45.083333	-0.253312	0.000000	180.000000	182.041565	0.000000	1.480999 
	45.100000	-0.253454	0.000000	180.000000	182.041260	0.000000	1.480999 
	45.116667	-0.253100	0.000000	180.000000	182.042191	0.000000	1.480999 
	45.133333	-0.252677	0.000000	180.000000	182.041260	0.000000	1.480999 
	45.150000	-0.253312	0.000000	180.000000	182.041870	0.000000	1.480999 
	45.166667	-0.254160	0.000000	180.000000	182.042496	0.000000	1.480999 
	45.183333	-0.254513	0.000000	180.000000	182.043732	0.000000	1.480999 
	45.200000	-0.254937	0.000000	180.000000	182.044052	0.000000	1.480999 
	45.216667	-0.255078	0.000000	180.000000	182.044052	0.000000	1.480999 
	45.233333	-0.256067	0.000000	180.000000	182.042801	0.000000	1.480999 
	45.250000	-0.256278	0.000000	180.000000	182.042191	0.000000	1.480999 
	45.266667	-0.256631	0.000000	180.000000	182.042496	0.000000	1.480999 
	45.283333	-0.256773	0.000000	180.000000	182.042801	0.000000	1.480999 
	45.300000	-0.257479	0.000000	180.000000	182.042191	0.000000	1.480999 
	45.316667	-0.259174	0.000000	180.000000	182.042496	0.000000	1.480999 
	45.333333	-0.259739	0.000000	180.000000	182.044662	0.000000	1.480999 
	45.350000	-0.260021	0.000000	180.000000	182.044662	0.000000	1.480999 
	45.366667	-0.258750	0.000000	180.000000	182.043427	0.000000	1.480999 
	45.383333	-0.259739	0.000000	180.000000	182.043121	0.000000	1.480999 
	45.400000	-0.260939	0.000000	180.000000	182.044357	0.000000	1.480999 
	45.416667	-0.260233	0.000000	180.000000	182.043732	0.000000	1.480999 
	45.433333	-0.261363	0.000000	180.000000	182.042496	0.000000	1.480999 
	45.450000	-0.261292	0.000000	180.000000	182.043427	0.000000	1.480999 
	45.466667	-0.261716	0.000000	180.000000	182.044052	0.000000	1.480999 
	45.483333	-0.262069	0.000000	180.000000	182.043732	0.000000	1.480999 
	45.500000	-0.263058	0.000000	180.000000	182.044983	0.000000	1.480999 
	45.516667	-0.262987	0.000000	180.000000	182.045288	0.000000	1.480999 
	45.533333	-0.264188	0.000000	180.000000	182.046219	0.000000	1.480999 
	45.550000	-0.264611	0.000000	180.000000	182.048080	0.000000	1.480999 
	45.566667	-0.264470	0.000000	180.000000	182.047775	0.000000	1.480999 
	45.583333	-0.264400	0.000000	180.000000	182.048706	0.000000	1.480999 
	45.600000	-0.265600	0.000000	180.000000	182.050568	0.000000	1.480999 
	45.616667	-0.265812	0.000000	180.000000	182.049011	0.000000	1.480999 
	45.633333	-0.265600	0.000000	180.000000	182.047455	0.000000	1.480999 
	45.650000	-0.266801	0.000000	180.000000	182.047150	0.000000	1.480999 
	45.666667	-0.266871	0.000000	180.000000	182.045288	0.000000	1.480999 
	45.683333	-0.265883	0.000000	180.000000	182.044662	0.000000	1.480999 
	45.700000	-0.265812	0.000000	180.000000	182.046219	0.000000	1.480999 
	45.716667	-0.265600	0.000000	180.000000	182.047455	0.000000	1.480999 
	45.733333	-0.265812	0.000000	180.000000	182.048386	0.000000	1.480999 
	45.750000	-0.265600	0.000000	180.000000	182.048706	0.000000	1.480999 
	45.766667	-0.266518	0.000000	180.000000	182.049637	0.000000	1.480999 
	45.783333	-0.266094	0.000000	180.000000	182.050873	0.000000	1.480999 
	45.800000	-0.266306	0.000000	180.000000	182.052734	0.000000	1.480999 
	45.816667	-0.265883	0.000000	180.000000	182.053345	0.000000	1.480999 
	45.833333	-0.267154	0.000000	180.000000	182.051804	0.000000	1.480999 
	45.850000	-0.269131	0.000000	180.000000	182.051178	0.000000	1.480999 
	45.866667	-0.267931	0.000000	180.000000	182.050568	0.000000	1.480999 
	45.883333	-0.269272	0.000000	180.000000	182.049011	0.000000	1.480999 
	45.900000	-0.270190	0.000000	180.000000	182.049942	0.000000	1.480999 
	45.916667	-0.270261	0.000000	180.000000	182.053040	0.000000	1.480999 
	45.933333	-0.271108	0.000000	180.000000	182.053665	0.000000	1.480999 
	45.950000	-0.272168	0.000000	180.000000	182.054901	0.000000	1.480999 
	45.966667	-0.271815	0.000000	180.000000	182.054901	0.000000	1.480999 
	45.983333	-0.272945	0.000000	180.000000	182.053345	0.000000	1.480999 
	46.000000	-0.273086	0.000000	180.000000	182.053345	0.000000	1.480999 
	46.016667	-0.272238	0.000000	180.000000	182.053665	0.000000	1.480999 
	46.033333	-0.273227	0.000000	180.000000	182.053970	0.000000	1.480999 
	46.050000	-0.272945	0.000000	180.000000	182.057068	0.000000	1.480999 
	46.066667	-0.273721	0.000000	180.000000	182.058624	0.000000	1.480999 
	46.083333	-0.274639	0.000000	180.000000	182.059555	0.000000	1.480999 
	46.100000	-0.275134	0.000000	180.000000	182.059860	0.000000	1.480999 
	46.116667	-0.275204	0.000000	180.000000	182.059860	0.000000	1.480999 
	46.133333	-0.276193	0.000000	180.000000	182.059250	0.000000	1.480999 
	46.150000	-0.276476	0.000000	180.000000	182.061417	0.000000	1.480999 
	46.166667	-0.276617	0.000000	180.000000	182.061111	0.000000	1.480999 
	46.183333	-0.276758	0.000000	180.000000	182.062347	0.000000	1.480999 
	46.200000	-0.276758	0.000000	180.000000	182.061722	0.000000	1.480999 
	46.216667	-0.278029	0.000000	180.000000	182.060486	0.000000	1.480999 
	46.233333	-0.277747	0.000000	180.000000	182.057693	0.000000	1.480999 
	46.250000	-0.276758	0.000000	180.000000	182.056763	0.000000	1.480999 
	46.266667	-0.276476	0.000000	180.000000	182.056763	0.000000	1.480999 
	46.283333	-0.276264	0.000000	180.000000	182.057999	0.000000	1.480999 
	46.300000	-0.275981	0.000000	180.000000	182.057068	0.000000	1.480999 
	46.316667	-0.275699	0.000000	180.000000	182.058624	0.000000	1.480999 
	46.333333	-0.275558	0.000000	180.000000	182.060486	0.000000	1.480999 
	46.350000	-0.275699	0.000000	180.000000	182.061417	0.000000	1.480999 
	46.366667	-0.275487	0.000000	180.000000	182.061111	0.000000	1.480999 
	46.383333	-0.275063	0.000000	180.000000	182.064209	0.000000	1.480999 
	46.400000	-0.275628	0.000000	180.000000	182.063583	0.000000	1.480999 
	46.416667	-0.275204	0.000000	180.000000	182.062347	0.000000	1.480999 
	46.433333	-0.275416	0.000000	180.000000	182.061722	0.000000	1.480999 
	46.450000	-0.275487	0.000000	180.000000	182.062042	0.000000	1.480999 
	46.466667	-0.276334	0.000000	180.000000	182.062958	0.000000	1.480999 
	46.483333	-0.277111	0.000000	180.000000	182.063278	0.000000	1.480999 
	46.500000	-0.275628	0.000000	180.000000	182.063889	0.000000	1.480999 
	46.516667	-0.276476	0.000000	180.000000	182.065140	0.000000	1.480999 
	46.533333	-0.277182	0.000000	180.000000	182.063583	0.000000	1.480999 
	46.550000	-0.276970	0.000000	180.000000	182.063278	0.000000	1.480999 
	46.566667	-0.276405	0.000000	180.000000	182.063889	0.000000	1.480999 
	46.583333	-0.276546	0.000000	180.000000	182.063889	0.000000	1.480999 
	46.600000	-0.276476	0.000000	180.000000	182.062347	0.000000	1.480999 
	46.616667	-0.276829	0.000000	180.000000	182.063583	0.000000	1.480999 
	46.633333	-0.277252	0.000000	180.000000	182.063278	0.000000	1.480999 
	46.650000	-0.276687	0.000000	180.000000	182.061417	0.000000	1.480999 
	46.666667	-0.276405	0.000000	180.000000	182.060486	0.000000	1.480999 
	46.683333	-0.276617	0.000000	180.000000	182.062653	0.000000	1.480999 
	46.700000	-0.276264	0.000000	180.000000	182.063278	0.000000	1.480999 
	46.716667	-0.276546	0.000000	180.000000	182.062958	0.000000	1.480999 
	46.733333	-0.277888	0.000000	180.000000	182.066071	0.000000	1.480999 
	46.750000	-0.277676	0.000000	180.000000	182.067307	0.000000	1.480999 
	46.766667	-0.278594	0.000000	180.000000	182.064819	0.000000	1.480999 
	46.783333	-0.278665	0.000000	180.000000	182.063583	0.000000	1.480999 
	46.800000	-0.278806	0.000000	180.000000	182.064514	0.000000	1.480999 
	46.816667	-0.279018	0.000000	180.000000	182.063278	0.000000	1.480999 
	46.833333	-0.279159	0.000000	180.000000	182.064819	0.000000	1.480999 
	46.850000	-0.279442	0.000000	180.000000	182.068542	0.000000	1.480999 
	46.866667	-0.280007	0.000000	180.000000	182.071030	0.000000	1.480999 
	46.883333	-0.280148	0.000000	180.000000	182.070724	0.000000	1.480999 
	46.900000	-0.280572	0.000000	180.000000	182.073196	0.000000	1.480999 
	46.916667	-0.280572	0.000000	180.000000	182.074127	0.000000	1.480999 
	46.933333	-0.280077	0.000000	180.000000	182.072586	0.000000	1.480999 
	46.950000	-0.280218	0.000000	180.000000	182.070099	0.000000	1.480999 
	46.966667	-0.280077	0.000000	180.000000	182.070099	0.000000	1.480999 
	46.983333	-0.280218	0.000000	180.000000	182.068863	0.000000	1.480999 
	47.000000	-0.279088	0.000000	180.000000	182.068863	0.000000	1.480999 
	47.016667	-0.278665	0.000000	180.000000	182.068237	0.000000	1.480999 
	47.033333	-0.279159	0.000000	180.000000	182.070404	0.000000	1.480999 
	47.050000	-0.278453	0.000000	180.000000	182.071335	0.000000	1.480999 
	47.066667	-0.278735	0.000000	180.000000	182.071335	0.000000	1.480999 
	47.083333	-0.279088	0.000000	180.000000	182.070404	0.000000	1.480999 
	47.100000	-0.278312	0.000000	180.000000	182.068237	0.000000	1.480999 
	47.116667	-0.277747	0.000000	180.000000	182.066681	0.000000	1.480999 
	47.133333	-0.276899	0.000000	180.000000	182.063278	0.000000	1.480999 
	47.150000	-0.276687	0.000000	180.000000	182.062347	0.000000	1.480999 
	47.166667	-0.276193	0.000000	180.000000	182.061111	0.000000	1.480999 
	47.183333	-0.275063	0.000000	180.000000	182.062958	0.000000	1.480999 
	47.200000	-0.275769	0.000000	180.000000	182.062042	0.000000	1.480999 
	47.216667	-0.275204	0.000000	180.000000	182.064209	0.000000	1.480999 
	47.233333	-0.274710	0.000000	180.000000	182.063278	0.000000	1.480999 
	47.250000	-0.273721	0.000000	180.000000	182.062653	0.000000	1.480999 
	47.266667	-0.273227	0.000000	180.000000	182.063278	0.000000	1.480999 
	47.283333	-0.273580	0.000000	180.000000	182.067001	0.000000	1.480999 
	47.300000	-0.272521	0.000000	180.000000	182.066376	0.000000	1.480999 
	47.316667	-0.273156	0.000000	180.000000	182.067612	0.000000	1.480999 
	47.333333	-0.272945	0.000000	180.000000	182.069168	0.000000	1.480999 
	47.350000	-0.273086	0.000000	180.000000	182.067612	0.000000	1.480999 
	47.366667	-0.274498	0.000000	180.000000	182.065445	0.000000	1.480999 
	47.383333	-0.275275	0.000000	180.000000	182.066681	0.000000	1.480999 
	47.400000	-0.276193	0.000000	180.000000	182.067307	0.000000	1.480999 
	47.416667	-0.277323	0.000000	180.000000	182.067612	0.000000	1.480999 
	47.433333	-0.276829	0.000000	180.000000	182.068542	0.000000	1.480999 
	47.450000	-0.278029	0.000000	180.000000	182.069473	0.000000	1.480999 
	47.466667	-0.279159	0.000000	180.000000	182.070099	0.000000	1.480999 
	47.483333	-0.279724	0.000000	180.000000	182.069168	0.000000	1.480999 
	47.500000	-0.282125	0.000000	180.000000	182.067612	0.000000	1.480999 
	47.516667	-0.281772	0.000000	180.000000	182.067932	0.000000	1.480999 
	47.533333	-0.283184	0.000000	180.000000	182.067612	0.000000	1.480999 
	47.550000	-0.283679	0.000000	180.000000	182.066681	0.000000	1.480999 
	47.566667	-0.284385	0.000000	180.000000	182.065750	0.000000	1.480999 
	47.583333	-0.285797	0.000000	180.000000	182.066681	0.000000	1.480999 
	47.600000	-0.285797	0.000000	180.000000	182.065750	0.000000	1.480999 
	47.616667	-0.285797	0.000000	180.000000	182.064209	0.000000	1.480999 
	47.633333	-0.286645	0.000000	180.000000	182.063889	0.000000	1.480999 
	47.650000	-0.286221	0.000000	180.000000	182.065750	0.000000	1.480999 
	47.666667	-0.286715	0.000000	180.000000	182.065750	0.000000	1.480999 
	47.683333	-0.285939	0.000000	180.000000	182.067001	0.000000	1.480999 
	47.700000	-0.285162	0.000000	180.000000	182.067932	0.000000	1.480999 
	47.716667	-0.286927	0.000000	180.000000	182.069473	0.000000	1.480999 
	47.733333	-0.286433	0.000000	180.000000	182.069168	0.000000	1.480999 
	47.750000	-0.286433	0.000000	180.000000	182.070099	0.000000	1.480999 
	47.766667	-0.285939	0.000000	180.000000	182.069794	0.000000	1.480999 
	47.783333	-0.286221	0.000000	180.000000	182.070404	0.000000	1.480999 
	47.800000	-0.285232	0.000000	180.000000	182.068542	0.000000	1.480999 
	47.816667	-0.286221	0.000000	180.000000	182.068237	0.000000	1.480999 
	47.833333	-0.287422	0.000000	180.000000	182.067932	0.000000	1.480999 
	47.850000	-0.287280	0.000000	180.000000	182.066681	0.000000	1.480999 
	47.866667	-0.286292	0.000000	180.000000	182.066071	0.000000	1.480999 
	47.883333	-0.286574	0.000000	180.000000	182.067001	0.000000	1.480999 
	47.900000	-0.286080	0.000000	180.000000	182.065445	0.000000	1.480999 
	47.916667	-0.286009	0.000000	180.000000	182.065140	0.000000	1.480999 
	47.933333	-0.285515	0.000000	180.000000	182.065445	0.000000	1.480999 
	47.950000	-0.285374	0.000000	180.000000	182.064209	0.000000	1.480999 
	47.966667	-0.285585	0.000000	180.000000	182.063278	0.000000	1.480999 
	47.983333	-0.284950	0.000000	180.000000	182.065445	0.000000	1.480999 
	48.000000	-0.285232	0.000000	180.000000	182.063889	0.000000	1.480999 
	48.016667	-0.285515	0.000000	180.000000	182.064209	0.000000	1.480999 
	48.033333	-0.285374	0.000000	180.000000	182.065750	0.000000	1.480999 
	48.050000	-0.285303	0.000000	180.000000	182.064209	0.000000	1.480999 
	48.066667	-0.284738	0.000000	180.000000	182.063583	0.000000	1.480999 
	48.083333	-0.283891	0.000000	180.000000	182.064514	0.000000	1.480999 
	48.100000	-0.284526	0.000000	180.000000	182.065750	0.000000	1.480999 
	48.116667	-0.284879	0.000000	180.000000	182.066376	0.000000	1.480999 
	48.133333	-0.285162	0.000000	180.000000	182.067307	0.000000	1.480999 
	48.150000	-0.285091	0.000000	180.000000	182.066071	0.000000	1.480999 
	48.166667	-0.284244	0.000000	180.000000	182.066071	0.000000	1.480999 
	48.183333	-0.284244	0.000000	180.000000	182.063583	0.000000	1.480999 
	48.200000	-0.283396	0.000000	180.000000	182.060486	0.000000	1.480999 
	48.216667	-0.284385	0.000000	180.000000	182.062958	0.000000	1.480999 
	48.233333	-0.284456	0.000000	180.000000	182.061722	0.000000	1.480999 
	48.250000	-0.284950	0.000000	180.000000	182.059860	0.000000	1.480999 
	48.266667	-0.284456	0.000000	180.000000	182.059250	0.000000	1.480999 
	48.283333	-0.284738	0.000000	180.000000	182.059250	0.000000	1.480999 
	48.300000	-0.285939	0.000000	180.000000	182.056137	0.000000	1.480999 
	48.316667	-0.286433	0.000000	180.000000	182.058624	0.000000	1.480999 
	48.333333	-0.286786	0.000000	180.000000	182.059860	0.000000	1.480999 
	48.350000	-0.286221	0.000000	180.000000	182.060181	0.000000	1.480999 
	48.366667	-0.285021	0.000000	180.000000	182.061722	0.000000	1.480999 
	48.383333	-0.285797	0.000000	180.000000	182.061111	0.000000	1.480999 
	48.400000	-0.286292	0.000000	180.000000	182.058624	0.000000	1.480999 
	48.416667	-0.285585	0.000000	180.000000	182.056458	0.000000	1.480999 
	48.433333	-0.286645	0.000000	180.000000	182.055206	0.000000	1.480999 
	48.450000	-0.286150	0.000000	180.000000	182.053040	0.000000	1.480999 
	48.466667	-0.285656	0.000000	180.000000	182.053665	0.000000	1.480999 
	48.483333	-0.285797	0.000000	180.000000	182.053665	0.000000	1.480999 
	48.500000	-0.286009	0.000000	180.000000	182.054596	0.000000	1.480999 
	48.516667	-0.286574	0.000000	180.000000	182.055206	0.000000	1.480999 
	48.533333	-0.287563	0.000000	180.000000	182.055832	0.000000	1.480999 
	48.550000	-0.287280	0.000000	180.000000	182.057068	0.000000	1.480999 
	48.566667	-0.287633	0.000000	180.000000	182.057999	0.000000	1.480999 
	48.583333	-0.287492	0.000000	180.000000	182.057999	0.000000	1.480999 
