Filename:	D:\Clemens 2016\LME_0_12b.drdd 
Operator ID:	 
Sample ID:	LME_0_12b 
Comment: 	Isothermal 150C /480min 
Serial Number:	587P2203 
Data Collected:	25-10-2016 22:07:22 
Sample Weight:	10.400 mg 
Display Weight:	10.400 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 
Date/Time:	 
Initial Conditions 
Temperature:	 100.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 
End Condition:	Go To Load 
Total Points in Run:	28830 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 100.00°C to 150.00°C at 100.00°C/min 
 
2)	Hold for 480.0 min at 150.00°C 
 
1) Sapphire DSC Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	2.566667	1.421219	0.000000	150.000000	152.545959	0.000000	1.480999 
	2.583333	1.423267	0.000000	150.000000	152.545349	0.000000	1.480999 
	2.600000	1.425385	0.000000	150.000000	152.543503	0.000000	1.480999 
	2.616667	1.426515	0.000000	150.000000	152.548416	0.000000	1.480999 
	2.633333	1.428916	0.000000	150.000000	152.549942	0.000000	1.480999 
	2.650000	1.431388	0.000000	150.000000	152.550858	0.000000	1.480999 
	2.666667	1.433436	0.000000	150.000000	152.550858	0.000000	1.480999 
	2.683333	1.435978	0.000000	150.000000	152.553314	0.000000	1.480999 
	2.700000	1.438167	0.000000	150.000000	152.552704	0.000000	1.480999 
	2.716667	1.440286	0.000000	150.000000	152.556061	0.000000	1.480999 
	2.733333	1.443746	0.000000	150.000000	152.556061	0.000000	1.480999 
	2.750000	1.446430	0.000000	150.000000	152.560669	0.000000	1.480999 
	2.766667	1.448901	0.000000	150.000000	152.563721	0.000000	1.480999 
	2.783333	1.451303	0.000000	150.000000	152.562805	0.000000	1.480999 
	2.800000	1.453845	0.000000	150.000000	152.562805	0.000000	1.480999 
	2.816667	1.456105	0.000000	150.000000	152.567398	0.000000	1.480999 
	2.833333	1.459071	0.000000	150.000000	152.566788	0.000000	1.480999 
	2.850000	1.461330	0.000000	150.000000	152.568008	0.000000	1.480999 
	2.866667	1.464014	0.000000	150.000000	152.573837	0.000000	1.480999 
	2.883333	1.465568	0.000000	150.000000	152.578735	0.000000	1.480999 
	2.900000	1.468110	0.000000	150.000000	152.577209	0.000000	1.480999 
	2.916667	1.470087	0.000000	150.000000	152.579041	0.000000	1.480999 
	2.933333	1.472771	0.000000	150.000000	152.580887	0.000000	1.480999 
	2.950000	1.475878	0.000000	150.000000	152.582413	0.000000	1.480999 
	2.966667	1.478138	0.000000	150.000000	152.584564	0.000000	1.480999 
	2.983333	1.480327	0.000000	150.000000	152.589462	0.000000	1.480999 
	3.000000	1.482658	0.000000	150.000000	152.592209	0.000000	1.480999 
	3.016667	1.484494	0.000000	150.000000	152.597122	0.000000	1.480999 
	3.033333	1.486189	0.000000	150.000000	152.601715	0.000000	1.480999 
	3.050000	1.487883	0.000000	150.000000	152.602631	0.000000	1.480999 
	3.066667	1.490426	0.000000	150.000000	152.606613	0.000000	1.480999 
	3.083333	1.492968	0.000000	150.000000	152.609680	0.000000	1.480999 
	3.100000	1.495510	0.000000	150.000000	152.608139	0.000000	1.480999 
	3.116667	1.498335	0.000000	150.000000	152.607529	0.000000	1.480999 
	3.133333	1.500524	0.000000	150.000000	152.608444	0.000000	1.480999 
	3.150000	1.502996	0.000000	150.000000	152.607529	0.000000	1.480999 
	3.166667	1.506315	0.000000	150.000000	152.608444	0.000000	1.480999 
	3.183333	1.509211	0.000000	150.000000	152.612122	0.000000	1.480999 
	3.200000	1.511470	0.000000	150.000000	152.615189	0.000000	1.480999 
	3.216667	1.514436	0.000000	150.000000	152.617645	0.000000	1.480999 
	3.233333	1.517897	0.000000	150.000000	152.621323	0.000000	1.480999 
	3.250000	1.520439	0.000000	150.000000	152.625916	0.000000	1.480999 
	3.266667	1.522628	0.000000	150.000000	152.626526	0.000000	1.480999 
	3.283333	1.525241	0.000000	150.000000	152.627441	0.000000	1.480999 
	3.300000	1.529125	0.000000	150.000000	152.629288	0.000000	1.480999 
	3.316667	1.532374	0.000000	150.000000	152.629898	0.000000	1.480999 
	3.333333	1.534210	0.000000	150.000000	152.626831	0.000000	1.480999 
	3.350000	1.537035	0.000000	150.000000	152.627441	0.000000	1.480999 
	3.366667	1.539718	0.000000	150.000000	152.626221	0.000000	1.480999 
	3.383333	1.542331	0.000000	150.000000	152.628357	0.000000	1.480999 
	3.400000	1.545650	0.000000	150.000000	152.627747	0.000000	1.480999 
	3.416667	1.548263	0.000000	150.000000	152.631424	0.000000	1.480999 
	3.433333	1.550452	0.000000	150.000000	152.631729	0.000000	1.480999 
	3.450000	1.552642	0.000000	150.000000	152.636627	0.000000	1.480999 
	3.466667	1.555254	0.000000	150.000000	152.636627	0.000000	1.480999 
	3.483333	1.558009	0.000000	150.000000	152.640610	0.000000	1.480999 
	3.500000	1.560410	0.000000	150.000000	152.640610	0.000000	1.480999 
	3.516667	1.563305	0.000000	150.000000	152.643066	0.000000	1.480999 
	3.533333	1.565212	0.000000	150.000000	152.643066	0.000000	1.480999 
	3.550000	1.568107	0.000000	150.000000	152.645828	0.000000	1.480999 
	3.566667	1.570226	0.000000	150.000000	152.645523	0.000000	1.480999 
	3.583333	1.573404	0.000000	150.000000	152.648575	0.000000	1.480999 
	3.600000	1.576017	0.000000	150.000000	152.652252	0.000000	1.480999 
	3.616667	1.577853	0.000000	150.000000	152.654404	0.000000	1.480999 
	3.633333	1.580466	0.000000	150.000000	152.654404	0.000000	1.480999 
	3.650000	1.582655	0.000000	150.000000	152.657471	0.000000	1.480999 
	3.666667	1.584985	0.000000	150.000000	152.660217	0.000000	1.480999 
	3.683333	1.587316	0.000000	150.000000	152.661453	0.000000	1.480999 
	3.700000	1.589293	0.000000	150.000000	152.663895	0.000000	1.480999 
	3.716667	1.590917	0.000000	150.000000	152.667572	0.000000	1.480999 
	3.733333	1.593672	0.000000	150.000000	152.668182	0.000000	1.480999 
	3.750000	1.595649	0.000000	150.000000	152.670029	0.000000	1.480999 
	3.766667	1.597768	0.000000	150.000000	152.673401	0.000000	1.480999 
	3.783333	1.600239	0.000000	150.000000	152.676147	0.000000	1.480999 
	3.800000	1.602923	0.000000	150.000000	152.679520	0.000000	1.480999 
	3.816667	1.605677	0.000000	150.000000	152.685349	0.000000	1.480999 
	3.833333	1.607725	0.000000	150.000000	152.685654	0.000000	1.480999 
	3.850000	1.610126	0.000000	150.000000	152.687180	0.000000	1.480999 
	3.866667	1.612315	0.000000	150.000000	152.687180	0.000000	1.480999 
	3.883333	1.614575	0.000000	150.000000	152.688400	0.000000	1.480999 
	3.900000	1.617117	0.000000	150.000000	152.690247	0.000000	1.480999 
	3.916667	1.620578	0.000000	150.000000	152.697281	0.000000	1.480999 
	3.933333	1.622908	0.000000	150.000000	152.698517	0.000000	1.480999 
	3.950000	1.625662	0.000000	150.000000	152.700653	0.000000	1.480999 
	3.966667	1.628275	0.000000	150.000000	152.701584	0.000000	1.480999 
	3.983333	1.630888	0.000000	150.000000	152.702194	0.000000	1.480999 
	4.000000	1.633007	0.000000	150.000000	152.700043	0.000000	1.480999 
	4.016667	1.635267	0.000000	150.000000	152.698517	0.000000	1.480999 
	4.033333	1.636467	0.000000	150.000000	152.700958	0.000000	1.480999 
	4.050000	1.638515	0.000000	150.000000	152.701584	0.000000	1.480999 
	4.066667	1.641128	0.000000	150.000000	152.704330	0.000000	1.480999 
	4.083333	1.643529	0.000000	150.000000	152.708923	0.000000	1.480999 
	4.100000	1.645930	0.000000	150.000000	152.714752	0.000000	1.480999 
	4.116667	1.646919	0.000000	150.000000	152.717499	0.000000	1.480999 
	4.133333	1.649814	0.000000	150.000000	152.721802	0.000000	1.480999 
	4.150000	1.652992	0.000000	150.000000	152.721481	0.000000	1.480999 
	4.166667	1.654616	0.000000	150.000000	152.719650	0.000000	1.480999 
	4.183333	1.657794	0.000000	150.000000	152.719040	0.000000	1.480999 
	4.200000	1.660831	0.000000	150.000000	152.717194	0.000000	1.480999 
	4.216667	1.662879	0.000000	150.000000	152.715363	0.000000	1.480999 
	4.233333	1.665492	0.000000	150.000000	152.717819	0.000000	1.480999 
	4.250000	1.668881	0.000000	150.000000	152.720871	0.000000	1.480999 
	4.266667	1.670859	0.000000	150.000000	152.725159	0.000000	1.480999 
	4.283333	1.674249	0.000000	150.000000	152.727921	0.000000	1.480999 
	4.300000	1.676579	0.000000	150.000000	152.730682	0.000000	1.480999 
	4.316667	1.679898	0.000000	150.000000	152.729446	0.000000	1.480999 
	4.333333	1.683217	0.000000	150.000000	152.729446	0.000000	1.480999 
	4.350000	1.686466	0.000000	150.000000	152.729446	0.000000	1.480999 
	4.366667	1.689432	0.000000	150.000000	152.731903	0.000000	1.480999 
	4.383333	1.692398	0.000000	150.000000	152.733124	0.000000	1.480999 
	4.400000	1.696070	0.000000	150.000000	152.733749	0.000000	1.480999 
	4.416667	1.698188	0.000000	150.000000	152.732513	0.000000	1.480999 
	4.433333	1.700378	0.000000	150.000000	152.731598	0.000000	1.480999 
	4.450000	1.704191	0.000000	150.000000	152.730377	0.000000	1.480999 
	4.466667	1.706169	0.000000	150.000000	152.730682	0.000000	1.480999 
	4.483333	1.709064	0.000000	150.000000	152.734665	0.000000	1.480999 
	4.500000	1.712312	0.000000	150.000000	152.737106	0.000000	1.480999 
	4.516667	1.714149	0.000000	150.000000	152.739868	0.000000	1.480999 
	4.533333	1.716762	0.000000	150.000000	152.742325	0.000000	1.480999 
	4.550000	1.719304	0.000000	150.000000	152.744766	0.000000	1.480999 
	4.566667	1.723047	0.000000	150.000000	152.745071	0.000000	1.480999 
	4.583333	1.725448	0.000000	150.000000	152.747833	0.000000	1.480999 
	4.600000	1.728273	0.000000	150.000000	152.748444	0.000000	1.480999 
	4.616667	1.730744	0.000000	150.000000	152.749664	0.000000	1.480999 
	4.633333	1.732863	0.000000	150.000000	152.750900	0.000000	1.480999 
	4.650000	1.736111	0.000000	150.000000	152.752731	0.000000	1.480999 
	4.666667	1.738442	0.000000	150.000000	152.754578	0.000000	1.480999 
	4.683333	1.740419	0.000000	150.000000	152.756409	0.000000	1.480999 
	4.700000	1.742820	0.000000	150.000000	152.759171	0.000000	1.480999 
	4.716667	1.745080	0.000000	150.000000	152.760391	0.000000	1.480999 
	4.733333	1.748046	0.000000	150.000000	152.761612	0.000000	1.480999 
